step,true_temp,sensed_temp,true_motor_temp,sensed_motor_temp,true_load,sensed_load,performance,is_under_attack,natural_anomaly_active,attack_detected,budget,revenue,cost_of_production,fixed_operational_cost,defense_cost,is_verifying_sensor,verification_paused
299,22.6912784576416,22.363059997558594,6.989964485168457,7.1715216636657715,-6.046153545379639,-5.771460056304932,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
300,23.230085372924805,22.363059997558594,7.306983470916748,7.1715216636657715,-6.146814346313477,-5.771460056304932,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
301,23.885093688964844,22.363059997558594,7.653748512268066,7.1715216636657715,-6.292047023773193,-5.771460056304932,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
302,24.390483856201172,22.363059997558594,7.922908782958984,7.552639484405518,-5.922948837280273,-5.771460056304932,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
303,24.7368221282959,22.363059997558594,8.346707344055176,7.552639484405518,-5.680592060089111,-5.771460056304932,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
304,25.161043167114258,24.209238052368164,8.561033248901367,7.552639484405518,-5.867623329162598,-5.259603023529053,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
305,25.229473114013672,24.209238052368164,8.908021926879883,7.552639484405518,-6.038663387298584,-5.259603023529053,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
306,25.36480712890625,24.209238052368164,9.10421085357666,7.552639484405518,-5.778192043304443,-5.259603023529053,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
307,25.490764617919922,24.209238052368164,9.547354698181152,8.819031715393066,-6.1236090660095215,-5.259603023529053,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
308,25.64990234375,24.209238052368164,9.73736572265625,8.819031715393066,-5.843957901000977,-5.259603023529053,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
309,25.78228759765625,24.964448928833008,10.100077629089355,8.819031715393066,-5.93597936630249,-5.92422342300415,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
310,25.81934928894043,24.964448928833008,10.239187240600586,8.819031715393066,-5.88977575302124,-5.92422342300415,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
311,26.039077758789062,24.964448928833008,10.505492210388184,8.819031715393066,-5.935824394226074,-5.92422342300415,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
312,26.253063201904297,24.964448928833008,10.890095710754395,10.645866394042969,-5.716907501220703,-5.92422342300415,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
313,26.21073341369629,24.964448928833008,11.041369438171387,10.645866394042969,-6.0812788009643555,-5.92422342300415,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
314,26.422412872314453,26.590070724487305,11.010887145996094,10.645866394042969,-6.232182502746582,-6.215264797210693,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
315,26.35516929626465,26.590070724487305,11.000421524047852,10.645866394042969,-5.8694539070129395,-6.215264797210693,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
316,26.416271209716797,26.590070724487305,10.880539894104004,10.645866394042969,-6.061147689819336,-6.215264797210693,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
317,26.470972061157227,26.590070724487305,10.994915962219238,10.281124114990234,-6.080909729003906,-6.215264797210693,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
318,26.674365997314453,26.590070724487305,11.21311092376709,10.281124114990234,-5.8698225021362305,-6.215264797210693,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
319,26.701448440551758,26.036861419677734,11.536706924438477,10.281124114990234,-5.998222827911377,-5.944127082824707,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
320,26.673433303833008,26.036861419677734,11.551133155822754,10.281124114990234,-5.954269886016846,-5.944127082824707,0.0,0,1,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
321,26.592607498168945,26.036861419677734,11.656583786010742,10.281124114990234,-5.957687854766846,-5.944127082824707,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
322,26.74957275390625,26.036861419677734,11.550209999084473,16.641082763671875,-5.8532867431640625,-5.944127082824707,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
323,26.643388748168945,26.036861419677734,11.643016815185547,16.641082763671875,-5.948983669281006,-5.944127082824707,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
324,26.65614128112793,26.88629150390625,11.657451629638672,16.641082763671875,-5.614573001861572,-5.662639617919922,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
325,26.55590057373047,26.88629150390625,11.6145601272583,16.641082763671875,-6.144495010375977,-5.662639617919922,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
326,26.70811653137207,26.88629150390625,11.652799606323242,16.641082763671875,-6.037744045257568,-5.662639617919922,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
327,26.68375587463379,26.88629150390625,11.757511138916016,12.362103462219238,-5.811528205871582,-5.662639617919922,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
328,26.823589324951172,26.88629150390625,11.772589683532715,12.362103462219238,-6.008183479309082,-5.662639617919922,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
329,26.801265716552734,26.516389846801758,11.867670059204102,12.362103462219238,-6.123579502105713,-6.016992568969727,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
330,26.863412857055664,26.516389846801758,11.958834648132324,12.362103462219238,-6.120716094970703,-6.016992568969727,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
331,26.816600799560547,26.516389846801758,11.77660846710205,12.362103462219238,-6.375098705291748,-6.016992568969727,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
332,26.838645935058594,26.516389846801758,11.686040878295898,11.48237133026123,-5.8840861320495605,-6.016992568969727,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
333,26.79542350769043,26.516389846801758,11.601630210876465,11.48237133026123,-6.156999111175537,-6.016992568969727,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
334,26.898401260375977,26.970888137817383,11.689111709594727,11.48237133026123,-6.156947612762451,-6.0646443367004395,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
335,26.82088279724121,26.970888137817383,11.787212371826172,11.48237133026123,-5.695206165313721,-6.0646443367004395,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
336,26.715229034423828,26.970888137817383,11.74355697631836,11.48237133026123,-5.910080909729004,-6.0646443367004395,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
337,26.535228729248047,26.970888137817383,11.720625877380371,11.973912239074707,-6.149847984313965,-6.0646443367004395,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
338,26.44915771484375,26.970888137817383,11.590356826782227,11.973912239074707,-5.8322296142578125,-6.0646443367004395,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
339,26.504650115966797,26.681201934814453,11.506192207336426,11.973912239074707,-5.783283710479736,-5.8109130859375,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
340,26.638906478881836,26.681201934814453,11.561067581176758,11.973912239074707,-5.994897365570068,-5.8109130859375,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
341,26.58243179321289,26.681201934814453,11.496376991271973,11.973912239074707,-6.318034648895264,-5.8109130859375,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
342,26.594697952270508,26.681201934814453,11.559690475463867,10.884170532226562,-6.259893417358398,-5.8109130859375,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
343,26.626422882080078,26.681201934814453,11.48081111907959,10.884170532226562,-5.807636737823486,-5.8109130859375,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
344,26.635597229003906,26.327016830444336,11.617696762084961,10.884170532226562,-6.137172698974609,-5.6669416427612305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
345,26.88615608215332,26.327016830444336,11.54375171661377,10.884170532226562,-6.092248439788818,-5.6669416427612305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
346,26.994434356689453,26.327016830444336,11.789000511169434,10.884170532226562,-6.260989189147949,-5.6669416427612305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
347,26.997905731201172,26.327016830444336,11.729406356811523,12.177584648132324,-6.26050329208374,-5.6669416427612305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
348,27.0335636138916,26.327016830444336,11.717974662780762,12.177584648132324,-6.2632317543029785,-5.6669416427612305,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
349,27.144102096557617,27.868576049804688,11.906205177307129,12.177584648132324,-6.066596508026123,-6.410672187805176,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
350,27.309471130371094,27.868576049804688,11.955638885498047,12.177584648132324,-6.060979843139648,-6.410672187805176,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
351,27.18081283569336,27.868576049804688,12.10892105102539,12.177584648132324,-5.883687973022461,-6.410672187805176,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
352,26.942420959472656,27.868576049804688,12.088723182678223,12.081247329711914,-5.98604154586792,-6.410672187805176,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
353,26.972793579101562,27.868576049804688,12.025964736938477,12.081247329711914,-6.153991222381592,-6.410672187805176,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
354,26.953481674194336,27.788381576538086,12.142241477966309,12.081247329711914,-6.001260280609131,-6.127793312072754,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
355,26.95662498474121,27.788381576538086,12.069493293762207,12.081247329711914,-5.925486087799072,-6.127793312072754,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
356,26.93220329284668,27.788381576538086,12.013742446899414,12.081247329711914,-6.312414646148682,-6.127793312072754,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
357,26.856138229370117,27.788381576538086,11.940324783325195,11.997759819030762,-5.976953506469727,-6.127793312072754,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
358,26.7813777923584,27.788381576538086,11.818359375,11.997759819030762,-6.03356409072876,-6.127793312072754,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
359,26.963695526123047,26.47947120666504,11.729825973510742,11.997759819030762,-5.799178600311279,-5.821494102478027,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
360,26.84966468811035,26.47947120666504,11.656259536743164,11.997759819030762,-5.641636848449707,-5.821494102478027,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
361,26.775117874145508,26.47947120666504,11.616015434265137,11.997759819030762,-6.070050239562988,-5.821494102478027,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
362,26.69115447998047,26.47947120666504,11.588677406311035,11.380989074707031,-6.192532539367676,-5.821494102478027,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
363,26.97402000427246,26.47947120666504,11.831454277038574,11.380989074707031,-6.405933856964111,-5.821494102478027,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
364,26.82648468017578,26.67619514465332,11.957253456115723,11.380989074707031,-5.803086280822754,-6.368034839630127,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
365,26.970365524291992,26.67619514465332,11.905922889709473,11.380989074707031,-5.992165565490723,-6.368034839630127,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
366,26.980539321899414,26.67619514465332,11.783601760864258,11.380989074707031,-6.334136962890625,-6.368034839630127,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
367,26.76251792907715,26.67619514465332,11.831097602844238,11.845728874206543,-5.803987503051758,-6.368034839630127,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
368,26.836387634277344,26.67619514465332,11.684340476989746,11.845728874206543,-5.863431930541992,-6.368034839630127,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
369,26.749469757080078,26.828826904296875,11.836298942565918,11.845728874206543,-6.156567096710205,-5.783367156982422,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
370,26.68349266052246,26.828826904296875,11.841395378112793,11.845728874206543,-5.8498945236206055,-5.783367156982422,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
371,26.806957244873047,26.828826904296875,11.967939376831055,11.845728874206543,-5.803077220916748,-5.783367156982422,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
372,26.676761627197266,26.828826904296875,12.03378963470459,11.840986251831055,-5.988122940063477,-5.783367156982422,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
373,26.70003890991211,26.828826904296875,11.902759552001953,11.840986251831055,-6.039194107055664,-5.783367156982422,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
374,26.55035400390625,26.759496688842773,11.960139274597168,11.840986251831055,-5.936793804168701,-6.413862705230713,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
375,26.593584060668945,26.759496688842773,11.778263092041016,11.840986251831055,-6.054039478302002,-6.413862705230713,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
376,26.488208770751953,26.759496688842773,11.818460464477539,11.840986251831055,-5.760894775390625,-6.413862705230713,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
377,26.52325439453125,26.759496688842773,11.826415061950684,12.468074798583984,-6.258913993835449,-6.413862705230713,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
378,26.533082962036133,26.759496688842773,11.802079200744629,12.468074798583984,-5.890486240386963,-6.413862705230713,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
379,26.634923934936523,26.455411911010742,11.735677719116211,12.468074798583984,-5.783745288848877,-5.698437690734863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
380,26.633188247680664,26.455411911010742,11.746330261230469,12.468074798583984,-6.010623455047607,-5.698437690734863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
381,26.520851135253906,26.455411911010742,11.496170043945312,12.468074798583984,-6.118564605712891,-5.698437690734863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
382,26.593164443969727,26.455411911010742,11.338104248046875,11.729535102844238,-6.181443691253662,-5.698437690734863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
383,26.645137786865234,26.455411911010742,11.454834938049316,11.729535102844238,-5.926129341125488,-5.698437690734863,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
384,26.67610740661621,26.30580711364746,11.605490684509277,11.729535102844238,-5.767339706420898,-5.89350700378418,0.0,1,0,1,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
385,26.53764533996582,26.30580711364746,11.52141284942627,11.729535102844238,-5.795928001403809,-5.89350700378418,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
386,26.523597717285156,26.30580711364746,11.317502975463867,11.729535102844238,-5.733631610870361,-5.89350700378418,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
387,26.517601013183594,26.30580711364746,11.271406173706055,12.235025405883789,-6.226466178894043,-5.89350700378418,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
388,26.63787841796875,26.30580711364746,11.126419067382812,12.235025405883789,-6.013750076293945,-5.89350700378418,0.0,0,1,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
389,26.785985946655273,25.255706787109375,11.203083992004395,12.235025405883789,-6.096432685852051,-0.935694694519043,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
390,26.563404083251953,25.255706787109375,11.149649620056152,12.235025405883789,-5.92485237121582,-0.935694694519043,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
391,26.498567581176758,25.255706787109375,11.150978088378906,12.235025405883789,-5.896339416503906,-0.935694694519043,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
392,26.475034713745117,25.255706787109375,11.268547058105469,11.147688865661621,-5.75016450881958,-0.935694694519043,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
393,26.606050491333008,25.255706787109375,11.386988639831543,11.147688865661621,-5.843687057495117,-0.935694694519043,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
394,26.749160766601562,26.24063491821289,11.516749382019043,11.147688865661621,-6.169369697570801,-6.133976936340332,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
395,26.54597282409668,26.24063491821289,11.558887481689453,11.147688865661621,-5.953398704528809,-6.133976936340332,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
396,26.613792419433594,26.24063491821289,11.580103874206543,11.147688865661621,-6.02981424331665,-6.133976936340332,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
397,26.62346076965332,26.24063491821289,11.461727142333984,11.753146171569824,-6.032999515533447,-6.133976936340332,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
398,26.749380111694336,26.24063491821289,11.698286056518555,11.753146171569824,-5.880157947540283,-6.133976936340332,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
399,26.640026092529297,26.905345916748047,11.920347213745117,11.753146171569824,-6.021759986877441,-5.8342485427856445,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
400,26.55240249633789,26.905345916748047,12.052976608276367,11.753146171569824,-6.023135185241699,-5.8342485427856445,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
401,26.363603591918945,26.905345916748047,11.86148452758789,11.753146171569824,-5.922935485839844,-5.8342485427856445,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
402,26.26506996154785,26.905345916748047,11.509683609008789,11.476094245910645,-6.384300708770752,-5.8342485427856445,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
403,26.412023544311523,26.905345916748047,11.48462200164795,11.476094245910645,-6.3683552742004395,-5.8342485427856445,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
404,26.462120056152344,26.22049903869629,11.384161949157715,11.476094245910645,-5.745993137359619,-6.311609745025635,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
405,26.462718963623047,26.22049903869629,11.436241149902344,11.476094245910645,-5.728986740112305,-6.311609745025635,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
406,26.544832229614258,26.22049903869629,11.406189918518066,11.476094245910645,-6.045223712921143,-6.311609745025635,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
407,26.547157287597656,26.22049903869629,11.464131355285645,10.234221458435059,-6.053646564483643,-6.311609745025635,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
408,26.389562606811523,26.22049903869629,11.545902252197266,10.234221458435059,-5.697976112365723,-6.311609745025635,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
409,26.342588424682617,26.14579200744629,11.530160903930664,10.234221458435059,-5.949228763580322,-5.957305431365967,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
410,26.4644832611084,26.14579200744629,11.531792640686035,10.234221458435059,-6.2709174156188965,-5.957305431365967,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
411,26.454545974731445,26.14579200744629,11.600306510925293,10.234221458435059,-5.938992500305176,-5.957305431365967,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
412,26.21563148498535,26.14579200744629,11.503307342529297,11.260588645935059,-5.919327259063721,-5.957305431365967,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
413,26.233261108398438,26.14579200744629,11.520817756652832,11.260588645935059,-5.690520763397217,-5.957305431365967,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
414,26.312265396118164,25.616374969482422,11.454830169677734,11.260588645935059,-6.250225067138672,-5.78023099899292,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
415,26.205442428588867,25.616374969482422,11.507217407226562,11.260588645935059,-6.192967891693115,-5.78023099899292,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
416,26.232208251953125,25.616374969482422,11.272479057312012,11.260588645935059,-6.027077674865723,-5.78023099899292,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
417,26.35897445678711,25.616374969482422,11.230588912963867,11.211243629455566,-6.277561664581299,-5.78023099899292,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
418,26.408668518066406,25.616374969482422,11.25193977355957,11.211243629455566,-5.936509132385254,-5.78023099899292,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
419,26.229637145996094,26.489587783813477,11.406380653381348,11.211243629455566,-6.013586044311523,-5.758004665374756,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
420,26.191028594970703,26.489587783813477,11.131494522094727,11.211243629455566,-5.719692230224609,-5.758004665374756,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
421,26.247209548950195,26.489587783813477,11.142702102661133,11.211243629455566,-6.2549896240234375,-5.758004665374756,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
422,26.268531799316406,26.489587783813477,11.319795608520508,11.305068969726562,-6.172120571136475,-5.758004665374756,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
423,26.186002731323242,26.489587783813477,11.384501457214355,11.305068969726562,-6.315689563751221,-5.758004665374756,0.0,1,0,1,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
424,26.294281005859375,25.906848907470703,11.275291442871094,11.305068969726562,-6.198019981384277,-6.5057902336120605,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
425,26.50080680847168,25.906848907470703,11.269062995910645,11.305068969726562,-5.929647922515869,-6.5057902336120605,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
426,26.581462860107422,25.906848907470703,11.30799674987793,11.305068969726562,-6.120809555053711,-6.5057902336120605,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
427,26.614513397216797,25.906848907470703,11.296814918518066,11.031686782836914,-6.074869632720947,-6.5057902336120605,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
428,26.558712005615234,25.906848907470703,11.292354583740234,11.031686782836914,-5.947266101837158,-6.5057902336120605,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
429,26.59567642211914,27.317739486694336,11.238152503967285,11.031686782836914,-6.04602575302124,-5.855719566345215,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
430,26.5584774017334,27.317739486694336,11.246078491210938,11.031686782836914,-5.768068790435791,-5.855719566345215,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
431,26.571380615234375,27.317739486694336,11.368353843688965,11.031686782836914,-5.744426727294922,-5.855719566345215,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
432,26.57431411743164,27.317739486694336,11.437986373901367,11.41909408569336,-5.487643241882324,-5.855719566345215,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
433,26.53533935546875,27.317739486694336,11.450942993164062,11.41909408569336,-5.994921684265137,-5.855719566345215,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
434,26.627613067626953,26.965845108032227,11.623882293701172,11.41909408569336,-5.8784661293029785,-5.753275394439697,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
435,26.651288986206055,26.965845108032227,11.496405601501465,11.41909408569336,-5.946962833404541,-5.753275394439697,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
436,26.83527374267578,26.965845108032227,11.471832275390625,11.41909408569336,-6.06223201751709,-5.753275394439697,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
437,26.72108268737793,26.965845108032227,11.5658540725708,12.009721755981445,-6.0511393547058105,-5.753275394439697,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
438,26.753421783447266,26.965845108032227,11.556129455566406,12.009721755981445,-5.931159973144531,-5.753275394439697,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
439,26.57353973388672,27.2415828704834,11.656691551208496,12.009721755981445,-5.961160182952881,-5.851491928100586,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
440,26.391876220703125,27.2415828704834,11.692387580871582,12.009721755981445,-6.220788955688477,-5.851491928100586,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
441,26.45654296875,27.2415828704834,11.634618759155273,12.009721755981445,-6.396697044372559,-5.851491928100586,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
442,26.499290466308594,27.2415828704834,11.621105194091797,11.349920272827148,-6.012214183807373,-5.851491928100586,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
443,26.332151412963867,27.2415828704834,11.601253509521484,11.349920272827148,-6.009845733642578,-5.851491928100586,0.0,0,0,0,-4.152160570924934e-08,0.0,-3.0,1.0,2.0,False,0
